"name","link","values_string"
myAIS_QRFrontNewNoApp_011020,"3bHvZgxh8",https://myais.ais.co.th/openMyAISApp?scheme=PayBill
myAIS_Recurring_070722,n1Hel4aTq,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY
myAIS_RecurringCE_010322,vBHG6LwTQ,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY
myAIS_SMSDLNoPoints_080721,MYHnD9mHd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=SMS-myAISDLNoPoints-jul21
myAIS_Topup_220222,pLHoA2wTZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360?cid=fb_organic-myAISPointsKTB-feb22-conversion
myAIS_Twitt_LuckyDraw_010820,bnHmbY7SV,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISAISIGDL_110820,"7LHmgG9h8",https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=IG_organic-myAIS-Aug20-story
myAISaskaunjai,aWHzyZRuM,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISaskaunjai,mlHo3qdho,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISAskaunjai_AISFB_260920,epHdyLGTY,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=FB-myAISAskaunjai-Sep20
myAISAskaunjai_Linemenu_260320,"4RHjggDs8",https://myais.ais.co.th/openMyAISApp?scheme=Aunjai
myAISAunjai_LinePVHome_070121,aWHm8m8cM,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=linepv_home-myAISAunjai-jan21
myAISAunjai_LinePVPush_030920,GAHog28SP,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=LinePVPush-myAISAunjai-Sep20
myAISAunjai_Twitt_220121,wxHwvJYh1,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=twt_organic-myAISAunjai-jan21
myAISBalanceTF_LinePVhome_200420,QYH21JrFx,https://myais.ais.co.th/openMyAISApp?scheme=BalanceTransfer
myAISBanner_payment_260320,LJHxqdvUx,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISBenefit_Paybill_FB_300921,PYH0GZwuo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISBenefitPaybill-sep20-conversion
myAISCalldetailPre_CE_020221,"3bHpjqBF8",https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fbalance%2Fdetail%3FisFromMobile%3DY%26lang%3DTH
myAISCurrentPack_090921,QYHrn6wux,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack
myAISDownload_DLNoapp_280420,n1HqwDrIq,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_thestandard_110520,ZyH3n78u6,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_TopupPack_260121,QYH6reqSx,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FbnHqEK0HV
myAISFBBHome_260422,DeH8v3Ju8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISHome_110522,myAISDL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISiPhone13_MMS_290921,zGHZdozfZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fchange-package%3FisFromMobile%3DY%26lang%3DTH?cid=mms-myAISiPhone13-sep20
myAISKrungthaiCareLine_010521,DLmyAISKTB2,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISKTBConfirmpoints_190321,ApHmVloF8,https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAISLine Home_KTBTopup,EKHpnRMFy,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=line_home-myAISKTB-may21
myAISLineConnect_Aunjai_140820,xxHzDV7T2,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=LineConnect-myAIS_LineConnectAunjai-Aug20
myAISLinePVHome_DL_200721,wxH1GveT1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=linepv_home-myAISDL-jul21
Test campaign my AIS_Pome,"1WHGWxWSO",https://myais.ais.co.th/openMyAISApp?scheme=PayBills
Test campaign my AIS_Pome,KYHxv4Qhx,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
Test3_myAIS_170322,"9WHGJL6iG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack&cid=fb_organic-myAISAll-feb22-conversion
Test4_myAIS_170322,"3bH8Po0s8",https://myais.ais.co.th/openAppToApp?cid=fb_organic-myAISAll-feb22-conversion&URI=myais%3A%2F%2FCurrentPack
The Match_Select LP,BBH872VS8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360%3FqrCode%3Dawccbnpje2Z2Y2ED
Tiger Crush Game,TigerLineMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerLineRich,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerTW,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
topup myais,d6HoGxeUq,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
TopUp_Netx2,oZHBQKYt4,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
Topup_RLP via myais_exclusivepack_april22,ApH8RxgU8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_april22,EKH8PQVfy,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_april22,KYHGE0afx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jul22,"4RH83PzS8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jul22,ZyHMDvdh6,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,"6yH83Pjh8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,ApH8oDrI8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,aWHgLeMtM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,EKH8B3qCy,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,epHDn0GIY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,KYHGRnPFx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,oZHJVG2s4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_mar22,mlHJ7Y2Uo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_may 22,MYHOyP7fd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_flashpack_april22,oZHJ9p0i4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_jul22,n1HelBoFq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jul22,QYHEb3RUx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jul22,rxHnyE9uJ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,ApH8onZf8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,epHDn0AIY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,KYHGRnvUx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,VYHDyWZh9,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_may22,d6HKP0OTq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_may22,qxHexyBCO,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_may22,zGHR2qQIZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,"2WHOLa6CQ",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,EKHD2GEsy,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,epHwg1xsY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,mlHJ7DmSo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,"0WHZwwwc8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,"1WHPggMhO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,"9WH69xEsG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,DeHd0GGh8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,epHrE7puY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,gaHDb3EH3,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,J1H6ww9Hx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,loH7rVxSB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,MYHVxDaSd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,xxHALLaI2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Tower Stacking Game,TowerTW,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Utility,"6yHdGRqT8",https://myais.ais.co.th/openMyAISApp?scheme=PayUtility
เติมเงินผ่าน myais rabbit linepay,DeHDRVjs8,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
เติมเงินผ่าน myais rabbit linepay,YyHydP4UE,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
"แพ็กเน็ตมาราธอน ""เน็ตไม่อั้น ไม่ลดสปีด 4Mbps""   6 เดือน 1400 บาท","1WHljnvIO",https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
"แพ็กเน็ตมาราธอน เน็ตไม่อั้น 6Mbps"" - 6 เดือน 1,800บาท",vBHJaJ8fQ,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
"แพ็กเน็ตมาราธอน เน็ตไม่อั้น 6Mbps"" - 6 เดือน 1,800บาท",ZyHdxdaU6,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
เอไอเอส พอยท์ พลัส,"7LHOAZYT8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,aWHAwKaIM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,xxHRwyPS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
ฺBoba Crush,BobaEmag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaRichMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
myAISLinePVPush_KTBTopup,bnHZg1GtV,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=linepv_push-myAISKTB-may21
myAISMMS_KTBTopup,loHvpJztB,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=MMS-myAISKTB-may21
myAISPack_FBPracha_040420,mlHwMQQHo,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISPack_LinePVhome_030420,KYHnjDgSx,https://myais.ais.co.th/openMyAISApp?scheme=Package
myAISPack1175_261020,MYHdGODUd,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fservices%2Fencrypt-text%2FGET%2FONLINE_TRACKING%2FcallbackToken%3FisFromMobile%3DY%26appName%3Deserviceapp%26lang%3DTH%26encode%3DY
myAISPaybillAll_LinePVhome_240420,LJHx9qacx,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISPaybillKTB_linePVpush_090821,"0WH3AqJI8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=linepv_push-myAISPaybillKTB-aug21-conversion
myAISPaymentTopup_SRNMag_200420,"6yHPWYBt8",https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISPointsCE_150222,pLHnWWeFZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360
myAISPointsKTB2_100222,vBH3AxAtQ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360?cid=fb_organic-myAISPointsKTB-feb22-conversion
myAISPV_LinePVhome_200520,"4RHjvWVh8",https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAISQRDLEast_171121,MYHaqOqUd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISSMS_AutoPayment_230321,"6yHJOPQs8",https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY
myAISTopup_LinePVmenu_030420,OzHKYaLUm,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISYoutubeClipDownload_110820,loHyVdDcB,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=youtube_ads-myAIS_Youtube-Aug20
myAISYoutubeClipPaybill_110820,qxHVZl7tO,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=youtube_ads-myAIS_Youtube-Aug20
Netx3 myais,J1HBrWKhx,https://myais.ais.co.th/openMyAISApp?scheme=Package
Netx3 myais,vBHZw79hQ,https://myais.ais.co.th/openMyAISApp?scheme=Package
NextPackage,KYH8YnVSx,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage%3FnextPack%3DY
package myais,"9WH38WoUG",https://myais.ais.co.th/openMyAISApp?scheme=Package
PayBillUtility,OzHeol1im,https://myais.ais.co.th/openMyAISApp?scheme=PayUtility
Pop the Bubbles,BubbleMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,BubbleMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,BubblemyBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,BubblePushNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,BubbleTDPrivi,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Project donut,pLHdmZGFZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360
promote 10mbps on myais,j7HJ2zbIo,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
promote 10mbps on myais,WxHQVj7HB,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
promote 10mbps on myais,zGHYq3wuZ,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
QR Code_hardcopy,GAHPdD9sP,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
QR_Code_1GB,"4RHA7q7u8",https://myais.ais.co.th/
Reward Crush Communication Online Tracking,banner22,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,emag,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,fbads,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDlineRich,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDmms1,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDnotification,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDTwitter,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneFBboost,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneMMS1,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneMMS2,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneMMSinact,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneScala,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,Tunetwitter,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,Tunewebsite,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Wars Gamification,Warsbanners,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsEmag,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsLineMsg,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsMMSinact,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
myAIS Download,RbHDgDVhE,https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAIS GuShop Jul 2022,GuShopJul22,https://myais.gushop.co/c/card/razer-pin-th.html
MyAIS Noti,oZHVDJnf4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Faurora-package%3FisFromMobile%3DY%26lang%3DEN
Myais serenade,epHOnwvcY,https://myais.ais.co.th/openMyAISApp?scheme=eBill
Myais serenade,wxHMbmbh1,https://myais.ais.co.th/openMyAISApp?scheme=eBill
myAIS x AIS Insurance,xxHPydrT2,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2FTNXGHj9ddIh%2Fproducts&language=th
myAIS x AIS Insurance,zGHRODntZ,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2Fqvr8CYdZg05%2Fproducts&language=th
myAIS x AIS Insurance Pre-login,aWHgL1QIM,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2FNElhN3nEXnt%2Fproducts
myAIS x AIS Insurance Pre-login,EKH8BGvTy,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2FTNXGHj9ddIh%2Fproducts
myAIS x AIS Insurance Pre-login,epHDn9KcY,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2FTjyOboa1hDA%2Fproducts
myAIS x AIS Insurance Pre-login,j7HA47wCo,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2F7RL4chdoHn8%2Fproducts
myAIS x Disney Plus,mlHJqwJIo,https://myais.ais.co.th/aurora-package-register?isFromMobile=Y&lang=EN
myAIS x KKP,"0WH8y89t8",https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fbanking%2Fproducts%2Fkkp-savvy%2FkVYS68keBAe&language=th
myAIS x The Mall,"1WHYP3VTO",https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fretail&language=th
myAIS x The Mall,"6yHMwRAU8",https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fretail&language=th
myAIS x The Mall,QYHz73rCx,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fretail&language=th
myAIS x The Mall,ZyHKL7AI6,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fretail&language=th
myais เติมเงินรับเน็ตสองเท่า,"3bHegRJu8",https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myais เติมเงินรับเน็ตสองเท่า,"8yHym2nSO",https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myais เติมเงินรับเน็ตสองเท่า,DeHDYlOu8,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myais เติมเงินรับเน็ตสองเท่า,epHOoe4SY,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myais เติมเงินรับเน็ตสองเท่า,loHW918HB,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAIS_BannerWebAIS_180820,wxHQl9Rh1,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=BannerWebAIS-NewmyAIS_BannerWebAIS-Aug20
myAIS_BillHistryCE_210222,qxHGLqzTO,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FUsageHistory
myAIS_eCoupon_030820,EKH3d7yiy,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS_HomeCE_210222,J1HWpxPfx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAIS_IVRCallCenter_180820,OzH9YvJHm,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=IVRCallCenter-myAIS_IVRCallCenter-Aug20
myAIS_KrungthaiCareLine_070721,PBmyAISKTB2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAIS_LuckyDrawSMS_180720,"8yHdVVaIO",https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS_MMSNewuser_160720,"0WHmnJPI8",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS_NetPre_070420,oZHGBpAh4,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
myAIS_PayBillCE_010322,n1H90ygHq,https://myais.ais.co.th/openMyAISApp?scheme=PayBill
myAIS_RAP_LINE_Privilege,yGHZedLhE,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS_RecurringCE_080421,epHmKbwtY,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY
myAIS_RLPNetExclusive_220422,WxHYObGhB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
myAIS_TopUp50%,loHW9AAtB,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAIS_VoicePost_070420,"1WHqRVnTO",https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
myAIS_VoicePre_070420,qxHVM8AHO,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
myAISaskaunjai,BBHYwVdH8,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISaskaunjai,myAISaskaunjai,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai
myAISaskaunjai,oZHyvEBF4,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISAskaunjai_AISTwitt_260320,mlHwGPrso,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai
myAISAskaunjai_AISTwitt_260920,"1WHbanOhO",https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=Twitt-myAISAskaunjai-Sep20
myAISAunjai_FB_220121,ApHmvPRi8,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=fb_organic-myAISAunjai-jan21
